sep=;
regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
48701006703;LV69ZZZ48701006703;"Staburaga pagasta zemnieku saimniecība ""STAŅĢI""";Staburaga pagasta zemnieku saimniecība;STAŅĢI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-07-11;; ;"Jaunjelgavas nov., Staburaga pag., ""Staņģi""";5128;103482063;100015862;0;0328400;
40008264571;LV92ZZZ40008264571;"Biedrība ""Nams Striķu 15""";Biedrība;Nams Striķu 15;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-05-17;; ;Saldus nov., Saldus, Striķu iela 15 - 1A;3801;117635358;100016204;100003614;0840201;
49202002941;LV60ZZZ49202002941;"Miškas individuālais uzņēmums ""LĀCIS""";Miškas individuālais uzņēmums;LĀCIS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1993-08-28;2015-02-11;L;Tukuma nov., Tukums, Ķiršu iela 7;3101;101206896;100016261;100003671;0900100;
44102032287;LV98ZZZ44102032287;"IK ""Emīls un Egita""";IK;Emīls un Egita;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-04-14;2017-04-12;L;"Limbažu nov., Katvaru pag., Tiegaži, ""Priežkalni""";4001;104773143;100015975;0;0665200;
40003004555;;"SIA ""DZEGUŽKALNS"" Rīgā";SIA;DZEGUŽKALNS;Rīgā;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-05-22;2013-12-13;L;Rīga, Daugavgrīvas iela 67;1007;101825314;0;100003003;0010000;
50002130981;LV24ZZZ50002130981;"Individuālais komersants ""Baltic Build""";Individuālais komersants;Baltic Build;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-10-16;; ;Rīga, Gulbenes iela 5 - 8;1004;112701967;0;100003003;0010000;
40002104188;LV71ZZZ40002104188;"""JS Nekustamie īpašumi"" IK";"";JS Nekustamie īpašumi;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-11;; ;Rīga, Celmu iela 2 - 16;1079;111759034;0;100003003;0010000;
40003999681;;"Sabiedrība ar ierobežotu atbildību ""ARZI""";Sabiedrība ar ierobežotu atbildību;ARZI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-03-12;2013-12-12;L;Rīga, Mūkusalas iela 41B-8;1004;117825691;0;100003003;0010000;
50002139251;LV28ZZZ50002139251;"""GP Pirtis"" IK";"";GP Pirtis;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2008-08-19;; ;Siguldas nov., Sigulda, Satezeles iela 4 - 21;2150;110432072;100015380;100003591;0801615;
40103157278;LV04ZZZ40103157278;"Sabiedrība ar ierobežotu atbildību ""Arena Baltic""";Sabiedrība ar ierobežotu atbildību;Arena Baltic;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-03-13;2015-02-26;L;Rīga, Lienes iela 27-5;1009;101929505;0;100003003;0010000;
40003895123;LV05ZZZ40003895123;"SIA ""LA Zagar""";SIA;LA Zagar;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-02-05;2015-02-26;L;Rīga, Brīvības iela 194;1012;101110044;0;100003003;0010000;
40203076999;LV19ZZZ40203076999;"Sabiedrība ar ierobežotu atbildību ""ESA CONSULTING""";Sabiedrība ar ierobežotu atbildību;ESA CONSULTING;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-21;; ;Rīga, Anniņmuižas bulvāris 84 - 79;1029;111506757;0;100003003;0010000;
40203077299;LV67ZZZ40203077299;"Sabiedrība ar ierobežotu atbildību ""ELAR""";Sabiedrība ar ierobežotu atbildību;ELAR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-22;; ;Rīga, Puškina iela 22 - 5;1050;113383862;0;100003003;0010000;
40203076946;LV92ZZZ40203076946;"SIA ""Estēts Nami""";SIA;Estēts Nami;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-21;; ;Rīga, Kalnciema iela 98 - 8;1046;117996084;0;100003003;0010000;
48501014939;LV30ZZZ48501014939;"Saldus rajona Rubas pagasta zemnieku saimniecība ""ROZĪTES""";Saldus rajona Rubas pagasta zemnieku saimniecība;ROZĪTES;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1997-02-24;; ;"Saldus nov., Rubas pag., ""Rozītes""";3892;103526020;100016204;0;0848200;
40103763087;LV77ZZZ40103763087;"Sabiedrība ar ierobežotu atbildību ""Baltic Services""";Sabiedrība ar ierobežotu atbildību;Baltic Services;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-02-26;; ;Rīga, Hospitāļu iela 1 - 64;1013;112695934;0;100003003;0010000;
40002177533;LV11ZZZ40002177533;Sergejs Konstantinovs IK;"";Sergejs Konstantinovs;IK;1;K;Komercreģistrs;IK;Individuālais komersants;2016-06-07;; ;Jūrmala, Nometņu iela 7 - 3;2016;116450746;0;100003036;0130000;
48501004019;LV87ZZZ48501004019;"Saldus rajona Remtes pagasta zemnieku saimniecība ""VĪTIŅI""";Saldus rajona Remtes pagasta zemnieku saimniecība;VĪTIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-05-14;; ;"Brocēnu nov., Remtes pag., ""Vītiņi""";3871;100013834;100015323;0;0840680;
43602016073;LV89ZZZ43602016073;"IK ""Mārīte Bondare""";IK;Mārīte Bondare;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-11;; ;Iecavas nov., Iecava, Sporta iela 1 - 7;3913;115431587;100015411;0;0406400;
40103961622;LV46ZZZ40103961622;"Sabiedrība ar ierobežotu atbildību ""SEMIPRO""";Sabiedrība ar ierobežotu atbildību;SEMIPRO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-01-15;2018-04-24;L;Rīga, Kaivas iela 50 k-4 - 58A;1021;117651700;0;100003003;0010000;
40002104224;LV69ZZZ40002104224;"IK ""TERESA KRUPKO""";IK;TERESA KRUPKO;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-14;; ;"Ropažu nov., Mucenieki, ""Jaunceltnes 2 k-6"" - 13";2137;110098946;100015444;0;0808400;
53603089131;LV03ZZZ53603089131;"SIA ""Reflect""";SIA;Reflect;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-09-30;; ;Jelgavas nov., Glūdas pag., Nākotne, Dārza iela 9 - 11;3040;115507716;100015895;0;0540252;
40002129868;LV67ZZZ40002129868;"IK ""Uldis Egle""";IK;Uldis Egle;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-08-22;2017-05-17;L;Rīga, Rostokas iela 32 - 56;1029;113469127;0;100003003;0010000;
40103545709;LV07ZZZ40103545709;"Sabiedrība ar ierobežotu atbildību ""Test laboratories""";Sabiedrība ar ierobežotu atbildību;Test laboratories;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-05-17;2017-05-17;L;Rīga, Baznīcas iela 37 - 4;1010;111896030;0;100003003;0010000;
40103564818;LV07ZZZ40103564818;"Sabiedrība ar ierobežotu atbildību ""5 Star Service""";Sabiedrība ar ierobežotu atbildību;5 Star Service;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-07-11;2017-05-17;L;Rīga, Aizkraukles iela 23;1006;101813172;0;100003003;0010000;
40203142156;LV69ZZZ40203142156;SIA A.K. Tīrība;SIA;A.K. Tīrība;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-05-09;; ;Rīga, Pampāļu iela 16;1058;101961903;0;100003003;0010000;
40002086836;LV65ZZZ40002086836;"Rīgas pilsētas Lapsas individuālais komerciālais uzņēmums ""ĒRIKS UN EDUARDS""";Rīgas pilsētas Lapsas individuālais komerciālais uzņēmums;ĒRIKS UN EDUARDS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;2000-10-02;; ;Rīga, Hermaņa iela 7 - 1;1002;112499742;0;100003003;0010000;
43601027135;LV31ZZZ43601027135;"Bauskas rajona Rundāles pagasta zemnieku saimniecība ""LĪDUMNIEKI 1""";Bauskas rajona Rundāles pagasta zemnieku saimniecība;LĪDUMNIEKI 1;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2000-04-25;; ;"Rundāles nov., Rundāles pag., Saulaine, ""Līdumnieki""";3923;100111918;100016165;0;0407600;
40103449057;LV20ZZZ40103449057;"Sabiedrība ar ierobežotu atbildību ""EMEG""";Sabiedrība ar ierobežotu atbildību;EMEG;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-18;; ;Rīga, Klusā iela 9 - 1;1013;112593851;0;100003003;0010000;
40103226230;;"Sabiedrība ar ierobežotu atbildību ""Saules zīme""";Sabiedrība ar ierobežotu atbildību;Saules zīme;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-04-22;2013-12-13;L;Ogres nov., Ogre, Strēlnieku prospekts 37-2;5001;110377542;100015356;100003470;0740201;
48501004023;LV76ZZZ48501004023;"Saldus rajona Novadnieku pagasta zemnieku saimniecība ""KALNIŅI""";Saldus rajona Novadnieku pagasta zemnieku saimniecība;KALNIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-05-14;; ;"Saldus nov., Novadnieku pag., ""Kalniņi""";3880;106352532;100016204;0;0847200;
44101030804;;"Vaidavas pagasta zemnieku saimniecība ""JAUNBAIŽAS""";Vaidavas pagasta zemnieku saimniecība;JAUNBAIŽAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1999-09-08;2013-12-13;L;"Kocēnu nov., Vaidavas pag., ""Jaunbaižas""";4220;103714414;100016294;0;0960288;
50008283451;LV05ZZZ50008283451;"""Ziemeļu gaisma""";"";Ziemeļu gaisma;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2019-01-07;; ;Saldus nov., Saldus, Meža iela 70;3801;103135090;100016204;100003614;0840201;
55401009781;LV33ZZZ55401009781;"Kūku pagasta Varganovas zemnieku saimniecība ""CENSONIS""";Kūku pagasta Varganovas zemnieku saimniecība;CENSONIS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1994-04-18;2017-07-07;L;"Krustpils nov., Kūku pag., ""Silavas""";5222;103385391;100015934;0;0567000;
40003363570;;"Sabiedrība ar ierobežotu atbildību ""RCT1""";Sabiedrība ar ierobežotu atbildību;RCT1;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1997-10-21;2013-12-13;L;Rīga, Lutriņu iela 9a;1002;101935888;0;100003003;0010000;
40103308842;;"Sabiedrība ar ierobežotu atbildību ""Revers būve""";Sabiedrība ar ierobežotu atbildību;Revers būve;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-07-23;2013-12-13;L;Rīga, Merķeļa iela 11;1050;101950208;0;100003003;0010000;
40008082768;LV88ZZZ40008082768;"""H.K. ATOLS 2""";"";H.K. ATOLS 2;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-06-15;; ;Rīga, Zvaigznāja gatve 14 - 51;1082;112600853;0;100003003;0010000;
45403001259;"";"Jēkabpils raj. Gārsenes pag.kokmateriālu un graudu pārstrādes un realizācijas kooperatīvā sabiedrība ""GĀRŠA""";Jēkabpils raj. Gārsenes pag.kokmateriālu un graudu pārstrādes un realizācijas kooperatīvā sabiedrība;GĀRŠA;"";0;U;Uzņēmumu reģistra žurnāls;KB;Kooperatīvā sabiedrība;1992-09-29;2003-01-20;L;Jēkabpils rajons, Gārsenes pagasts, Liepu 2;5218;100011687;0;0;0566200;
43602016942;LV03ZZZ43602016942;"IK ""Oskars Drevinskis""";IK;Oskars Drevinskis;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-12-09;2015-09-11;L;Bauskas nov., Bauska, Mēmeles iela 4;3901;101597026;100015758;100003140;0400100;
40003624383;LV65ZZZ40003624383;"Sabiedrība ar ierobežotu atbildību ""ELOZO AGA""";Sabiedrība ar ierobežotu atbildību;ELOZO AGA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-03-26;2017-05-17;L;Rīga, Kvēles iela 15 k-11;1024;104590008;0;100003003;0010000;
40002104351;LV35ZZZ40002104351;"IK ""Raima Segliņa""";IK;Raima Segliņa;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-16;; ;"Tukuma nov., Slampes pag., Slampe, ""Uplejas""";3119;102920076;100016261;0;0908000;
43602009230;LV65ZZZ43602009230;"Jelgavas A.Bikova individuālais uzņēmums ""ROBERTS UN KO""";Jelgavas A.Bikova individuālais uzņēmums;ROBERTS UN KO;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-04-23;2015-09-11;L;Jelgava, Meiju ceļš 18-30;3001;116452967;0;100003028;0090000;
40103193419;LV17ZZZ40103193419;"Sabiedrība ar ierobežotu atbildību ""Zafte""";Sabiedrība ar ierobežotu atbildību;Zafte;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-09-29;2015-02-25;L;Rīga, Ceraukstes iela 18;1004;101870005;0;100003003;0010000;
40103233586;LV65ZZZ40103233586;"Sabiedrība ar ierobežotu atbildību ""Aktīvi""";Sabiedrība ar ierobežotu atbildību;Aktīvi;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-06-08;2017-05-17;L;Rīga, Aleksandra Čaka iela 83/85 - 19;1011;111993973;0;100003003;0010000;
41203041375;;"Sabiedrība ar ierobežotu atbildību ""T.S. aģentūra""";Sabiedrība ar ierobežotu atbildību;T.S. aģentūra;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-18;2013-12-13;L;Ventspils, Celtnieku iela 34/36-31;3602;115928631;0;100003060;0270000;
40003634983;;"Sabiedrība ar ierobežotu atbildību ""VILANTA""";Sabiedrība ar ierobežotu atbildību;VILANTA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-06-17;2013-12-13;L;Rīga, Ciemupes iela 1-78;1024;117564123;0;100003003;0010000;
40003892343;LV84ZZZ40003892343;"Sabiedrība ar ierobežotu atbildību ""A Priori Consulting""";Sabiedrība ar ierobežotu atbildību;A Priori Consulting;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-01-25;2017-05-17;L;Rīga, Lugažu iela 10 - 15;1045;117969797;0;100003003;0010000;
40002132548;LV69ZZZ40002132548;"""Bondars TM"" IK";"";Bondars TM;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2008-01-07;2020-03-20;L;"Ikšķiles nov., Tīnūžu pag., Aizupes, ""Aizupes"" - 38";5001;118139228;100015428;0;0740625;
48503004259;LV06ZZZ48503004259;"Automašīnu garāžu īpašnieku kooperatīvā sabiedrība ""GARĀŽA""";Automašīnu garāžu īpašnieku kooperatīvā sabiedrība;GARĀŽA;"";0;U;Uzņēmumu reģistra žurnāls;KB;Kooperatīvā sabiedrība;1995-02-08;; ;Saldus nov., Saldus, Dzirnavu iela 11A;3801;104439451;100016204;100003614;0840100;
40203056723;LV03ZZZ40203056723;"SIA ""MD TA""";SIA;MD TA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-03-15;; ;Rīga, Kārļa Ulmaņa gatve 3;1004;101841892;0;100003003;0010000;
40003746324;LV32ZZZ40003746324;"Pilnsabiedrība ""LEMMINKAINEN LEMCON""";Pilnsabiedrība;LEMMINKAINEN LEMCON;"";0;K;Komercreģistrs;PS;Pilnsabiedrība;2005-05-26;2014-10-06;L;Rīga, Brīvības iela 52-1;1011;111837530;0;100003003;0010000;
40002113918;LV37ZZZ40002113918;"Individuālais komersants ""NORDLATS""";Individuālais komersants;NORDLATS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-08-26;; ;Rīga, Salnas iela 12 - 33;1021;113275880;0;100003003;0010000;
40008082819;LV69ZZZ40008082819;"""Starptautiskā šķīrējtiesa""";"";Starptautiskā šķīrējtiesa;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-06-17;; ;Balvu nov., Balvi, Teātra iela 14 - 12;4501;115857325;100015741;100003124;0380100;
40008082823;LV58ZZZ40008082823;"""Baltijas Starptautiskā šķīrējtiesa""";"";Baltijas Starptautiskā šķīrējtiesa;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-06-17;; ;Balvu nov., Balvi, Teātra iela 14 - 12;4501;115857325;100015741;100003124;0380100;
44103005337;LV04ZZZ44103005337;"SIA ""REVIGMA""";SIA;REVIGMA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-01-28;2016-06-14;L;Rīga, Starta iela 7;1026;101997600;0;100003003;0010000;
50103632181;LV88ZZZ50103632181;"Sabiedrība ar ierobežotu atbildību ""FLORA BALTIKA""";Sabiedrība ar ierobežotu atbildību;FLORA BALTIKA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-02-01;; ;Rīga, Ziemeļu iela 3 - 18;1005;118188617;0;100003003;0010000;
40008082842;LV30ZZZ40008082842;"""Latvijas Komercbanku asociācijas šķīrējtiesa""";"";Latvijas Komercbanku asociācijas šķīrējtiesa;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-06-17;; ;Balvu nov., Balvi, Teātra iela 14 - 12;4501;115857325;100015741;100003124;0380100;
41203003585;LV54ZZZ41203003585;"Sabiedrība ar ierobežotu atbildību ""OPĀLS""";Sabiedrība ar ierobežotu atbildību;OPĀLS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1993-05-27;2019-01-14;L;Ventspils, Jūras iela 51 - 13;3601;115913082;0;100003060;0270000;
40002166811;LV57ZZZ40002166811;"Individuālais komersants ""K.R.A.M. 12""";Individuālais komersants;K.R.A.M. 12;"";0;K;Komercreģistrs;IK;Individuālais komersants;2013-01-03;2015-06-02;L;Rīga, Kandavas iela 8 k-7 -21;1083;112099754;0;100003003;0010000;
44103143537;LV97ZZZ44103143537;BSS Vertriebs UG filiāle North Europe;"";BSS Vertriebs UG;filiāle North Europe;1;K;Komercreģistrs;AKF;Ārvalsts komersanta filiāle;2020-03-23;2021-03-01;L;Rīga, Matīsa iela 78A;1009;106779137;0;100003003;0010000;
40103397272;LV57ZZZ40103397272;"Sabiedrība ar ierobežotu atbildību ""NX.LV""";Sabiedrība ar ierobežotu atbildību;NX.LV;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-03-24;2017-06-28;L;Rīga, Lielirbes iela 29;1046;103411661;0;100003003;0010000;
51502027271;"";"IK ""EVIJA""";IK;EVIJA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-08-30;2012-06-05;L;"Līvānu nov., Rudzātu pag., ""Līči""";5328;100015018;100015243;0;0766800;
41502027284;"";"IK ""ERCD""";IK;ERCD;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-09-04;2012-01-10;L;Daugavpils, Stacijas iela 111B-31;5403;116177517;0;100003011;0050000;
41502027710;"";"IK ""Anže""";IK;Anže;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-11-30;2012-04-18;L;Daugavpils, Puškina iela 7-24;5404;112048915;0;100003011;0050000;
40003861061;LV22ZZZ40003861061;"SIA ""LARMIKS""";SIA;LARMIKS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-09-29;2017-04-12;L;Pārgaujas nov., Raiskuma pag., Raiskums, Ezera iela 1 - 4;4146;115587971;100016085;0;0427400;
40003789319;LV63ZZZ40003789319;"Sabiedrība ar ierobežotu atbildību ""DEJURE""";Sabiedrība ar ierobežotu atbildību;DEJURE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-12-13;2017-05-17;L;Rīga, Maskavas iela 82;1003;102675366;0;100003003;0010000;
41203003424;LV36ZZZ41203003424;"Sabiedrība ar ierobežotu atbildību ""BIZNESA KLASE""";Sabiedrība ar ierobežotu atbildību;BIZNESA KLASE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1993-04-22;2019-11-20;L;Ventspils, Saules iela 110 - 48;3601;115102501;0;100003060;0270000;
44103088767;LV25ZZZ44103088767;"""iWood"" SIA";"";iWood;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-10-15;2015-06-08;L;Cēsu nov., Cēsis, Uzvaras bulvāris 12;4101;102295744;100015774;100003157;0420201;
44102024307;LV24ZZZ44102024307;"IK ""VEOLI""";IK;VEOLI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-17;; ;Priekuļu nov., Priekuļu pag., Jāņmuiža, Ozolu gatve 4 - 18;4154;115616468;100016124;0;0427200;
40002158867;LV78ZZZ40002158867;RA co Būve IK;"";RA co Būve;IK;1;K;Komercreģistrs;IK;Individuālais komersants;2011-01-14;; ;Rīga, Ulbrokas iela 5 - 29;1021;113305426;0;100003003;0010000;
41203003354;LV83ZZZ41203003354;"Piensaimnieku kooperatīvā sabiedrība ""ANCE""";Piensaimnieku kooperatīvā sabiedrība;ANCE;"";0;U;Uzņēmumu reģistra žurnāls;KB;Kooperatīvā sabiedrība;1993-03-31;; ;"Ventspils nov., Ances pag., ""Sleģi""";3612;100015130;100016333;0;0984400;
40103893608;LV20ZZZ40103893608;"Sabiedrība ar ierobežotu atbildību ""Shani""";Sabiedrība ar ierobežotu atbildību;Shani;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-04-24;; ;Rīga, Gundegas iela 3;1016;101892801;0;100003003;0010000;
40002045842;LV36ZZZ40002045842;"SIA ""DIM VOL""";SIA;DIM VOL;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1996-03-04;; ;Madonas nov., Barkavas pag., Barkava, Brīvības iela 14 - 9;4834;114177702;100016003;0;0704400;
43202001547;LV41ZZZ43202001547;"Individuālais komersants ""ART & SOUL""";Individuālais komersants;ART & SOUL;"";0;K;Komercreģistrs;IK;Individuālais komersants;1993-08-31;2014-04-10;L;Siguldas nov., Siguldas pag., Peltes, Strauta iela 12;2150;105555307;100015380;0;0801694;
40008082895;LV54ZZZ40008082895;"""Lapsas māja""";"";Lapsas māja;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-06-18;; ;Rīga, Brīvības iela 148 - 65;1012;111850017;0;100003003;0010000;
45403002057;"";"Jēkabpils sabiedrība ar ierobežotu atbildību ""AUNS""";Jēkabpils sabiedrība ar ierobežotu atbildību;AUNS;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1993-01-07;2003-04-22;L;Jēkabpils, Viestura iela 5;5201;101526745;0;100003237;0560100;
45403002095;"";"Sabiedrība ar ierobežotu atbildību ""VALTERS V""";Sabiedrība ar ierobežotu atbildību;VALTERS V;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1993-01-08;2003-07-17;L;Jēkabpils, Sporta iela 8;5202;101524942;0;100003237;0560100;
45403003940;"";Aizkraukles rajona Valles pagasta komunālās saimniecības pašvaldības uzņēmums;Aizkraukles rajona Valles pagasta komunālās saimniecības pašvaldības uzņēmums;"";"";0;U;Uzņēmumu reģistra žurnāls;PSV;Pašvaldības uzņēmums;1994-05-17;2003-01-13;L;Aizkraukles rajons, Valles pagasts, Valle;5106;100101626;0;0;0329000;
40002153681;LV32ZZZ40002153681;"IK ""ĀRSTA PALĪGS""";IK;ĀRSTA PALĪGS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-03-11;2017-04-12;L;Engures nov., Engures pag., Engure, Zaru iela 4;3113;101228542;100015838;0;0905150;
40003397543;LV68ZZZ40003397543;"Sabiedrība ar ierobežotu atbildību ""Citadeles moduļi""";Sabiedrība ar ierobežotu atbildību;Citadeles moduļi;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-06-09;; ;Rīga, Republikas laukums 2A;1010;104602888;0;100003003;0010000;
43603018616;LV54ZZZ43603018616;"Sabiedrība ar ierobežotu atbildību ""AUKOR""";Sabiedrība ar ierobežotu atbildību;AUKOR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-02-19;; ;Jelgava, Romas iela 65A;3001;101100402;0;100003028;0090000;
40008150123;LV59ZZZ40008150123;"""Reģionālās izaugsmes fonds""";"";Reģionālās izaugsmes fonds;"";0;B;Biedrību un nodibinājumu reģistrs;NOD;Nodibinājums;2009-11-27;; ;Liepāja, Aldaru iela 36/38 - 21;3401;117279275;0;100003044;0170000;
